search title,result title,mal_id,url,image,synopsis,6,7,8,9,10,11,12,13,14,15
Red Hood,Red Hood,137812,https://myanimelist.net/manga/137812/Red_Hood,https://cdn.myanimelist.net/images/manga/1/251919.jpg?s=e691ea0048e88ac807da1183159260ff,"In a world of fantasy creatures and dreadful monsters, the Hunters Guild, a large agency of mercenaries, welcomes dangerous jobs of slaughtering the beasts for money. Though many rumors are spread abo...",,,,,,,,,,
12 Beast,12 Beast,51315,https://myanimelist.net/manga/51315/12_Beast,https://cdn.myanimelist.net/images/manga/2/188908.jpg?s=981d7cc86c960cd401ba17fc3ad291b3,"Join ninja apprentice Eita Touga as he embarks on an epic adventure searching for his missing brother Kouki and save the Autana (Humanoid Beast) race of ""Live-Earth"" from the mysterious Gigas seeking...",,,,,,,,,,
Fukashigi Philia,Fukashigi Philia,27019,https://myanimelist.net/manga/27019/Fukashigi_Philia,https://cdn.myanimelist.net/images/manga/2/118849.jpg?s=0417dfe2e74e1b870bc8cccddf9f7695,"Their city is filled with criminals and three incredible high schoolers. Yuugo, Rikiya and Tasuku are determined to clean up the city with whatever means necessary, even if that means using violence....",,,,,,,,,,
Gin no Saji,Gin no Saji,25096,https://myanimelist.net/manga/25096/Gin_no_Saji,https://cdn.myanimelist.net/images/manga/1/231500.jpg?s=bce15934e60aca6ccdcb515a1f6b68a7,"Yuugo Hachiken has spent every waking moment of his life studying in order to achieve the highest grades in school. Finally cracking under the pressure of his parents' expectations for success, Yuugo...",,,,,,,,,,
Hentai Ouji to Warawanai Neko.,Hentai Ouji to Warawanai Neko.,25679,https://myanimelist.net/manga/25679/Hentai_Ouji_to_Warawanai_Neko,https://cdn.myanimelist.net/images/manga/3/207423.jpg?s=d675f31078014f9ccfbb7f3625887ace,"Yokodera is just like every teenage boy: perversion is in his nature. He can't help but look up girls' skirts and fantasize about them. However, in his case, every time he does something perverted, it...",,,,,,,,,,
Hime-dol!!,Hime-dol!!,57467,https://myanimelist.net/manga/57467/Hime-dol,https://cdn.myanimelist.net/images/manga/1/222015.jpg?s=43df8c10843515af597fe2bbe0cd409c,"Inspired by his grandfather's skills, Kyoutarou Kiriyama's dream is to become a hairstylist. For that he enrolls in Yumemino Private Academy, also known as Tech High, the first combined technical high...",,,,,,,,,,
Holy Knight,Holy Knight,28133,https://myanimelist.net/manga/28133/Holy_Knight,https://cdn.myanimelist.net/images/manga/3/58011.jpg?s=de634a5060077df5c115f331cb241f39,"Mizumura Shinta didn’t know what to make of the situation when the sexiest girl in school, Kishimoto Ririsu, starts seducing him and things get extremely physical. Shinta isn’t rich or the popular guy...",,,,,,,,,,
Idol Pretender,Idol Pretender,25700,https://myanimelist.net/manga/25700/Idol_Pretender,https://cdn.myanimelist.net/images/manga/2/99769.jpg?s=7bb3e90a90fa89a1c27fc8ee9d0b643b,"Chinami Eita wants to become a true man so he can confess to his secret love, the school idol Yuika. He tries to achieve that by beating the crap out of everyone he can. However, when he has a cold an...",,,,,,,,,,
"Inari, Konkon, Koi Iroha.","Inari, Konkon, Koi Iroha.",23689,https://myanimelist.net/manga/23689/Inari_Konkon_Koi_Iroha,https://cdn.myanimelist.net/images/manga/1/188898.jpg?s=a176977f68c31fae8cf40234d7b2996f,"Fushimi Inari has a hopeless crush on her classmate Tanbabashi. One day, while trying to interact with him, she accidentally humiliates him in front of the whole class. He refuses to accept her apolog...",,,,,,,,,,
Kono Kanojo wa Fiction desu.,Kono Kanojo wa Fiction desu.,24990,https://myanimelist.net/manga/24990/Kono_Kanojo_wa_Fiction_desu,https://cdn.myanimelist.net/images/manga/3/57879.jpg?s=dfd31d04596571db7e29d04595178d1e,"Lead character is a naive boy who's fallen in love with an older girl who everyone considers a genius writer. He's so in love in fact, that he has forgotten about his secret hobby for the last 2 month...",,,,,,,,,,
Needless,Needless,4612,https://myanimelist.net/manga/4612/Needless,https://cdn.myanimelist.net/images/manga/2/55177.jpg?s=cd22eb6b8f6d3dc0d8b3bca35ff304ab,"Year 2130 -- after the third world war, large contaminated areas known as ""Blackspots"" formed all over Japan. Large Walls were used to quarantine off these ""Blackspots"". In time, signs of inhabitance...",,,,,,,,,,
Nurarihyon no Mago,Nurarihyon no Mago,5664,https://myanimelist.net/manga/5664/Nurarihyon_no_Mago,https://cdn.myanimelist.net/images/manga/1/157584.jpg?s=3e347c120952a260e3cda22791ff1d47,"Rikuo Nura appears to be an ordinary middle school student. Appearances, however, can be deceiving. In reality, the young boy has one-fourth of youkai blood and is the heir to a large clan of youkai l...",,,,,,,,,,
Ore no Kanojo to Osananajimi ga Shuraba sugiru,Ore no Kanojo to Osananajimi ga Shuraba sugiru,26613,https://myanimelist.net/manga/26613/Ore_no_Kanojo_to_Osananajimi_ga_Shuraba_sugiru,https://cdn.myanimelist.net/images/manga/4/80947.jpg?s=e317a91f5f41416ce630acd34b10602b,"Eita enters high school aiming for the National University School of Medicine. Because of his parents' divorce—and his goal—he shuns anything to do with romance or love. One day, Masuzu, the school be...",,,,,,,,,,
Sakamoto desu ga?,Sakamoto desu ga?,48649,https://myanimelist.net/manga/48649/Sakamoto_desu_ga,https://cdn.myanimelist.net/images/manga/3/160912.jpg?s=dc9e27b1dddc043889ae5510d7ca0f06,"High school student Sakamoto is the definition of perfection. Good looks, intelligence, athleticism, kindness—he has it all! Everywhere he goes, all the ladies love him and all the boys are mad with j...",,,,,,,,,,
Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun,Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun,7776,https://myanimelist.net/manga/7776/Toaru_Majutsu_no_Index_Gaiden__Toaru_Kagaku_no_Railgun,https://cdn.myanimelist.net/images/manga/1/149212.jpg?s=2253206fd41766d695621ded76b609d2,"Thirty years ahead of the rest of the world scientifically and home to millions of students enrolled in the esper development program, Academy City never sees a dull moment. Here, espers are given one...",,,,,,,,,,
Wagatsuma-san wa Ore no Yome,Wagatsuma-san wa Ore no Yome,48035,https://myanimelist.net/manga/48035/Wagatsuma-san_wa_Ore_no_Yome,https://cdn.myanimelist.net/images/manga/2/164478.jpg?s=835c15b86a76dda64409059109261463,"Aoshima Hitoshi is a second year student in high school, who wishes he had a girlfriend. One day he wakes up for an unknown reason 10 years in the future, and he is married to the prettiest girl in sc...",,,,,,,,,,
Mahou Sensei Negima!,Mahou Sensei Negima!,15,https://myanimelist.net/manga/15/Mahou_Sensei_Negima,https://cdn.myanimelist.net/images/manga/1/51855.jpg?s=d196fb3cd610d7f7e4c2814f8d0f2f64,"Negi Springfield, a 10-year-old wizard who recently graduated from Merdiana Magic Academy in Wales, hopes to achieve two things—to find his missing father, who was once known as the Thousand Master, a...",,,,,,,,,,
Nozoki Ana,Nozoki Ana,111683,https://myanimelist.net/manga/111683/Nozoki_Ana,https://cdn.myanimelist.net/images/manga/3/227930.jpg?s=265bba89fc7884a7077437c6726cf467,"One day, a boy peeps on a girl, and when he looks at her bare chest, what he sees is... (Source: MU)",,,,,,,,,,
Shaman King,Shaman King,50,https://myanimelist.net/manga/50/Shaman_King,https://cdn.myanimelist.net/images/manga/2/255376.jpg?s=b42e851d130ec216b18b4ff51bd0e471,"Shamans are extraordinary individuals with the ability to communicate with ghosts, spirits, and gods, which are invisible to ordinary people. The Shaman Fight—a prestigious tournament pitting shamans...",,,,,,,,,,
Summer Wars,Summer Wars,17091,https://myanimelist.net/manga/17091/Summer_Wars,https://cdn.myanimelist.net/images/manga/3/26238.jpg?s=caa778fcb4afc76a5bd33261d79558ea,The virtual world of OZ has taken Japan by storm. Constructing an avatar in this real-world simulation grants users access to a wide range of features—from playing games to processing legal documents....,,,,,,,,,,
Ayako,Ayako,5401,https://myanimelist.net/manga/5401/Ayako,https://cdn.myanimelist.net/images/manga/5/175748.jpg?s=e2f502d6dfabef3947426311ecec7694,"Jirou Tenge, the second son of what used to be an influential Japanese family, returns home after being a POW in an American camp during the Second World War. He finds his family corrupted by the terr...",,,,,,,,,,
Hanayome wa Motodanshi.,Hanayome wa Motodanshi.,96936,https://myanimelist.net/manga/96936/Hanayome_wa_Motodanshi,https://cdn.myanimelist.net/images/manga/3/173099.jpg?s=e92c2d545b443775a97acff42a4acd2f,"Chii and her husband are like any other happily married couple, except for one thing: Chii was assigned male at birth. Chii details her autobiographical account of growing up with gender dysphoria and...",,,,,,,,,,
Makai Ouji: Devils and Realist,Makai Ouji: Devils and Realist,17200,https://myanimelist.net/manga/17200/Makai_Ouji__Devils_and_Realist,https://cdn.myanimelist.net/images/manga/3/172700.jpg?s=a64dd8af65387de358d16c1043fce8a5,"William Twining is one of Stratford School's top students, but despite attending a religious school, he does not believe in God or the supernatural because he is an emphatic realist and a proponent of...",,,,,,,,,,
Reversible!,Reversible!,20424,https://myanimelist.net/manga/20424/Reversible,https://cdn.myanimelist.net/images/manga/1/62059.jpg?s=3b39034fdaf116914d4d4235a0d561e3,Shuu Kaidou is sent away to an all boys boarding school with a very strange rule: half the students must take turns to dress as girls! (Source: MU),,,,,,,,,,
Shounen Zanzou,Shounen Zanzou,891,https://myanimelist.net/manga/891/Shounen_Zanzou,https://cdn.myanimelist.net/images/manga/2/36333.jpg?s=0d612dbbec8744e5cac8e0098c753f0a,1. Boys Next Door 2. Devil Inside 3. When a Heart Beats,,,,,,,,,,
Ludwig Kakumei,Ludwig Kakumei,975,https://myanimelist.net/manga/975/Ludwig_Kakumei,https://cdn.myanimelist.net/images/manga/2/198404.jpg?s=83485458719376203f99468288509b46,"In this grim and realistic take on classic fairy tales, Prince Ludwig, a female corpse collector, is ordered by his father to find himself a wife more suitable than the women he often brings into the...",,,,,,,,,,
Ten Count,Ten Count,56857,https://myanimelist.net/manga/56857/Ten_Count,https://cdn.myanimelist.net/images/manga/2/159479.jpg?s=735b0647ae0bd265a90e7d8aa3390054,"Tadaomi Shirotani is the secretary to the company president of Tosawa Corporation—and is a severe mysophobe. His obsessive-compulsive disorder has limited him in every aspect, from being unable to lea...",,,,,,,,,,
Tomie,Tomie,912,https://myanimelist.net/manga/912/Tomie,https://cdn.myanimelist.net/images/manga/2/164476.jpg?s=9d95e2b1ec16457400a81d4aabc72ee2,"In a high school classroom, students mourn the loss of one of their own: Tomie Kawakami, who has been murdered and dismembered. Shocked by the announcement of her death, the class is puzzled by the cr...",,,,,,,,,,
Shounen no Abyss,Shounen no Abyss,126699,https://myanimelist.net/manga/126699/Shounen_no_Abyss,https://cdn.myanimelist.net/images/manga/2/232167.jpg?s=5224dc8508aca265bce7fa1d99fb0ba7,"Reiji Kurose was born in the countryside, and has spent his life believing he can never leave his town. He cannot leave his mother alone with his shut-in brother and demented grandmother, nor can he e...",,,,,,,,,,
Best of Best: Itou Junji Tanpenshuu,Best of Best: Itou Junji Tanpenshuu,119021,https://myanimelist.net/manga/119021/Best_of_Best__Itou_Junji_Tanpenshuu,https://cdn.myanimelist.net/images/manga/1/237325.jpg?s=0db5781c2f0feed5069b35a20d564893,1. Okuman Bocchi (Billions Alone) 2. Ningen Isu (The Human Chair) [Story: Edogawa Ranpo] 3. Mouten no Venus (Venus in the Blind Spot) 4. Name Onna (The Licking Woman) 5. Umezu-sensei to Watashi (Maste...,,,,,,,,,,
Black Paradox,Black Paradox,20375,https://myanimelist.net/manga/20375/Black_Paradox,https://cdn.myanimelist.net/images/manga/5/34929.jpg?s=928407d5e3e53373fd8b1e4e91db28ad,"Four people meet for a group suicide but their end is a bizarre world that is unheard of. Included one-shots: The Licking Woman, Mystery Pavillion",,,,,,,,,,
Boku wa Mari no Naka,Boku wa Mari no Naka,36267,https://myanimelist.net/manga/36267/Boku_wa_Mari_no_Naka,https://cdn.myanimelist.net/images/manga/2/88263.jpg?s=b3a5caa1aad668b99b748bfa083b3ccd,"When Isao Komori moved from the Gunma countryside to the bustling city of Tokyo for college, he believed this to be an opportunity to start his life anew. Yet as months pass, Isao comes to realize tha...",,,,,,,,,,
Gyo: Ugomeku Bukimi,Gyo: Ugomeku Bukimi,909,https://myanimelist.net/manga/909/Gyo__Ugomeku_Bukimi,https://cdn.myanimelist.net/images/manga/2/88711.jpg?s=a9e9b09d946d2c73b108216da54b8dbe,"When diver Tadashi and his girlfriend Kaori Sawahara take a trip to the coast of Okinawa, they find that their strained relationship is the least of their worries when they unwittingly witness the sta...",,,,,,,,,,
Ito Junji Kyoufu Manga Collection - Ayatsuri no Yashiki,Ito Junji Kyoufu Manga Collection - Ayatsuri no Yashiki,44757,https://myanimelist.net/manga/44757/Ito_Junji_Kyoufu_Manga_Collection_-_Ayatsuri_no_Yashiki,https://cdn.myanimelist.net/images/manga/5/185645.jpg?s=9f66532aa4ca64cbd9ce936d3d5767fa,"Ice Cream Bus After Sonohara, a divorcee, moves into a new condo with his son Tomoki, he learns of an ice cream truck that makes regular visits to the complex. Furthermore, the driver—a silent, handso...",,,,,,,,,,
Ito Junji Kyoufu Manga Collection - Circus ga Kita,Ito Junji Kyoufu Manga Collection - Circus ga Kita,44763,https://myanimelist.net/manga/44763/Ito_Junji_Kyoufu_Manga_Collection_-_Circus_ga_Kita,https://cdn.myanimelist.net/images/manga/1/185884.jpg?s=0eccbb2a8911bc81d232a894ea82f173,The Ito Junji Kyoufu Manga Collection features themed one-shots from Junji Ito in Hontou ni Atta Kowai Hanashi mangazine. Volume 13. 1. The Circus is Here 2. Gravetown 3. The Adjacent Window 4. Sleuth...,,,,,,,,,,
Ito Junji Kyoufu Manga Collection - Flesh-Colored Horror,Ito Junji Kyoufu Manga Collection - Flesh-Colored Horror,44743,https://myanimelist.net/manga/44743/Ito_Junji_Kyoufu_Manga_Collection_-_Flesh-Colored_Horror,https://cdn.myanimelist.net/images/manga/3/79113.jpg?s=cf3d9615e391f293be9d36783c72641d,"Yaneura no Nagai Kami (Long Hair in the Attic) The beautiful, long-haired Chiemi Amano has just been dumped by her playboy boyfriend, leaving her utterly dejected. Returning home, she begins to recall...",,,,,,,,,,
Ito Junji Kyoufu Manga Collection - Ijimetsu Musume,Ito Junji Kyoufu Manga Collection - Ijimetsu Musume,44761,https://myanimelist.net/manga/44761/Ito_Junji_Kyoufu_Manga_Collection_-_Ijimetsu_Musume,https://cdn.myanimelist.net/images/manga/1/79131.jpg?s=2170ade1891f98f2b0de77cec83b5257,The Ito Junji Kyoufu Manga Collection features themed one-shots from Junji Ito in Hontou ni Atta Kowai Hanashi mangazine. Volume 12. 1. The Bully 2. House of the Deserter 3. Father's Heart 4. Memory 5...,,,,,,,,,,
Ito Junji Kyoufu Manga Collection - Kubi Gensou,Ito Junji Kyoufu Manga Collection - Kubi Gensou,44755,https://myanimelist.net/manga/44755/Ito_Junji_Kyoufu_Manga_Collection_-_Kubi_Gensou,https://cdn.myanimelist.net/images/manga/1/79125.jpg?s=bef466e91f773d5a2084b041df6a110c,"Tooru Oshikiri is a quiet boy of short stature and few friends. While his parents are out working abroad, he lives alone in a big mansion, compounding his loneliness and affecting his grip on reality....",,,,,,,,,,
Ito Junji Kyoufu Manga Collection - Michi no Naimachi,Ito Junji Kyoufu Manga Collection - Michi no Naimachi,44759,https://myanimelist.net/manga/44759/Ito_Junji_Kyoufu_Manga_Collection_-_Michi_no_Naimachi,https://cdn.myanimelist.net/images/manga/5/185882.jpg?s=69a6e3c6e85fb4094a1f74cee094019c,"Michi no Nai Machi (The Town Without Streets) Saiko has been having odd dreams as of late. She constantly dreams of her classmate Kishimoto, but as he hardly stands out, she is puzzled as to why he ap...",,,,,,,,,,
